2021-06-25 16:40:57,0.19498,59.06396
2021-06-25 16:40:58,0.07179,37.00765
2021-06-25 16:40:59,0.08459,33.14063
2021-06-25 16:41:00,0.05700,29.79035
2021-06-25 16:41:01,0.07950,32.71915
2021-06-25 16:41:02,0.08459,36.17337
2021-06-25 16:41:03,0.07370,36.18565
2021-06-25 16:41:04,0.09536,40.46699
2021-06-25 16:41:05,0.07634,38.80883
2021-06-25 16:41:06,0.06533,33.00781
2021-06-25 16:41:07,0.13724,45.53476
2021-06-25 16:41:08,0.07789,37.37991
2021-06-25 16:41:09,0.14962,47.66290
2021-06-25 16:41:10,0.07970,37.20648
2021-06-25 16:41:11,0.17687,50.13319
2021-06-25 16:41:12,0.21405,55.20599
2021-06-25 16:41:13,0.18881,51.44691
2021-06-25 16:41:14,0.30853,64.36756
2021-06-25 16:41:15,0.32348,64.17091
2021-06-25 16:41:16,0.32301,62.23640
2021-06-25 16:41:17,0.26991,53.85862
2021-06-25 16:41:18,0.31803,62.98497
2021-06-25 16:41:19,0.29623,61.45326
2021-06-25 16:41:20,0.27801,57.85952
2021-06-25 16:41:21,0.11474,41.06620
2021-06-25 16:41:22,0.17322,46.86152
2021-06-25 16:41:23,0.10570,39.64804
2021-06-25 16:41:24,0.19582,49.97374
2021-06-25 16:41:25,0.19463,48.02006
2021-06-25 16:41:26,0.26946,58.57704
2021-06-25 16:41:27,0.12385,41.04688
2021-06-25 16:41:28,0.29791,59.36900
2021-06-25 16:41:29,0.20101,51.23494
2021-06-25 16:41:30,0.21922,51.66667
2021-06-25 16:41:31,0.31548,60.53915
2021-06-25 16:41:32,0.13495,42.83962
2021-06-25 16:41:33,0.29791,57.20993
2021-06-25 16:41:34,0.15759,45.01200
2021-06-25 16:41:35,0.25507,55.73552
2021-06-25 16:41:36,0.20669,48.56505
2021-06-25 16:41:37,0.15591,44.30936
2021-06-25 16:41:38,0.28464,55.82490
2021-06-25 16:41:39,0.18661,47.63468
2021-06-25 16:41:40,0.28523,60.02110
2021-06-25 16:41:41,0.33361,62.09282
2021-06-25 16:41:42,0.21237,52.14997
2021-06-25 16:41:43,0.23367,51.13998
2021-06-25 16:41:44,0.27987,50.37708
2021-06-25 16:41:45,0.23096,43.80872
2021-06-25 16:41:46,0.32188,55.38228
2021-06-25 16:41:47,0.16191,45.42561
2021-06-25 16:41:48,0.34087,62.80827
2021-06-25 16:41:49,0.23411,53.32125
2021-06-25 16:41:50,0.33192,61.73515
2021-06-25 16:41:51,0.20586,50.73750
2021-06-25 16:41:52,0.33863,64.70278
2021-06-25 16:41:53,0.26298,58.63271
2021-06-25 16:41:54,0.31997,62.24358
2021-06-25 16:41:55,0.27043,58.04445
2021-06-25 16:41:56,0.31548,61.25946
2021-06-25 16:41:57,0.26968,57.79839
2021-06-25 16:41:58,0.31913,60.74794
2021-06-25 16:41:59,0.25251,56.27936
2021-06-25 16:42:00,0.33026,63.98816
2021-06-25 16:42:01,0.26245,58.98067
2021-06-25 16:42:02,0.33863,62.35333
2021-06-25 16:42:03,0.25647,55.38348
2021-06-25 16:42:04,0.34841,63.78605
2021-06-25 16:42:05,0.19247,49.78841
2021-06-25 16:42:06,0.34419,60.50946
2021-06-25 16:42:07,0.24640,53.25470
2021-06-25 16:42:08,0.21776,52.08489
2021-06-25 16:42:09,0.33640,63.39184
2021-06-25 16:42:10,0.19430,49.61625
2021-06-25 16:42:11,0.32107,59.71140
2021-06-25 16:42:12,0.34177,60.59521
2021-06-25 16:42:13,0.20184,51.85674
2021-06-25 16:42:14,0.33696,61.52859
2021-06-25 16:42:15,0.25628,52.15772
2021-06-25 16:42:16,0.29313,59.78860
2021-06-25 16:42:17,0.34430,60.35000
2021-06-25 16:42:18,0.18813,48.26938
2021-06-25 16:42:19,0.25774,56.72091
2021-06-25 16:42:20,0.34283,61.10844
2021-06-25 16:42:21,0.21088,50.36971
2021-06-25 16:42:22,0.25359,54.42543
2021-06-25 16:42:23,0.33893,60.09930
2021-06-25 16:42:24,0.25628,53.06429
2021-06-25 16:42:25,0.22594,51.61942
2021-06-25 16:42:26,0.33445,58.48364
2021-06-25 16:42:27,0.30511,56.49175
2021-06-25 16:42:28,0.22044,52.47188
2021-06-25 16:42:29,0.33891,59.50578
2021-06-25 16:42:30,0.32383,57.09074
2021-06-25 16:42:31,0.26616,50.06797
2021-06-25 16:42:32,0.33305,53.64242
2021-06-25 16:42:33,0.30262,49.12107
2021-06-25 16:42:34,0.23682,42.40503
2021-06-25 16:42:35,0.33250,54.27411
2021-06-25 16:42:36,0.23308,54.09938
